Region,Año,Tipos_delito,Ordenado_por,Familia_delito,Grupo_delito,Subgrupo_delito,Cantidad
Coquimbo,2016,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2017,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2018,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2019,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2020,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2021,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2022,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2023,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2024,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2013,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,8107
Coquimbo,2014,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,8484
Coquimbo,2015,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,7028
Coquimbo,2016,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,7386
Coquimbo,2017,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,9883
Coquimbo,2018,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,14009
Coquimbo,2019,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,13650
Coquimbo,2020,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,6165
Coquimbo,2021,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,5495
Coquimbo,2022,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,6165
Coquimbo,2023,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,5486
Coquimbo,2024,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,6186
Coquimbo,2013,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5321
Coquimbo,2014,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5108
Coquimbo,2015,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,4684
Coquimbo,2016,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,4719
Coquimbo,2017,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5009
Coquimbo,2018,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,4846
Coquimbo,2019,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5498
Coquimbo,2020,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,4695
Coquimbo,2021,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5354
Coquimbo,2022,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,6257
Coquimbo,2023,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,5926
Coquimbo,2024,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,6033
Coquimbo,2013,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,878
Coquimbo,2014,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,904
Coquimbo,2015,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1052
Coquimbo,2016,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1154
Coquimbo,2017,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1250
Coquimbo,2018,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1416
Coquimbo,2019,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1765
Coquimbo,2020,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,420
Coquimbo,2021,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,150
Coquimbo,2022,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,141
Coquimbo,2023,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,97
Coquimbo,2024,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,97
Coquimbo,2013,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,1720
Coquimbo,2014,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,1970
Coquimbo,2015,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,2055
Coquimbo,2016,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,2370
Coquimbo,2017,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,3523
Coquimbo,2018,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,5479
Coquimbo,2019,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,6736
Coquimbo,2020,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,9882
Coquimbo,2021,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,8027
Coquimbo,2022,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,4534
Coquimbo,2023,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,4426
Coquimbo,2024,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,4375
Coquimbo,2013,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,147
Coquimbo,2014,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,225
Coquimbo,2015,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,257
Coquimbo,2016,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,229
Coquimbo,2017,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,265
Coquimbo,2018,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,322
Coquimbo,2019,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,342
Coquimbo,2020,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,234
Coquimbo,2021,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,277
Coquimbo,2022,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,367
Coquimbo,2023,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,380
Coquimbo,2024,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,469
Coquimbo,2013,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,449
Coquimbo,2014,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,523
Coquimbo,2015,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,605
Coquimbo,2016,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,779
Coquimbo,2017,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,1252
Coquimbo,2018,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,2387
Coquimbo,2019,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,2291
Coquimbo,2020,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,2797
Coquimbo,2021,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,1225
Coquimbo,2022,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,1060
Coquimbo,2023,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,1473
Coquimbo,2024,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,1214
Coquimbo,2013,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,9
Coquimbo,2014,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,10
Coquimbo,2015,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,11
Coquimbo,2016,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,13
Coquimbo,2017,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,13
Coquimbo,2018,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,12
Coquimbo,2019,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,23
Coquimbo,2020,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,2349
Coquimbo,2021,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,3111
Coquimbo,2022,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,1270
Coquimbo,2023,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,1024
Coquimbo,2024,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,784
Coquimbo,2013,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1115
Coquimbo,2014,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1212
Coquimbo,2015,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1182
Coquimbo,2016,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1349
Coquimbo,2017,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1993
Coquimbo,2018,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,2758
Coquimbo,2019,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,4080
Coquimbo,2020,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,4502
Coquimbo,2021,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,3414
Coquimbo,2022,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1837
Coquimbo,2023,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1549
Coquimbo,2024,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,1908
Coquimbo,2013,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,15466
Coquimbo,2014,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,16496
Coquimbo,2015,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,15767
Coquimbo,2016,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,18506
Coquimbo,2017,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,20219
Coquimbo,2018,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,21990
Coquimbo,2019,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,24428
Coquimbo,2020,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,29712
Coquimbo,2021,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,25259
Coquimbo,2022,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,25259
Coquimbo,2023,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,25032
Coquimbo,2024,Otros delitos o faltas,Familia de delitos,Otros delitos o faltas,Otras incivilidades,Otras incivilidades,31295
Coquimbo,2013,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,57
Coquimbo,2014,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,90
Coquimbo,2015,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,59
Coquimbo,2016,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,77
Coquimbo,2017,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,45
Coquimbo,2018,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,47
Coquimbo,2019,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,50
Coquimbo,2020,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,45
Coquimbo,2021,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,32
Coquimbo,2022,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,32
Coquimbo,2023,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,37
Coquimbo,2024,Abigeato,Subgrupo,Otros delitos o faltas,Otras incivilidades,Abigeato,38
Coquimbo,2013,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,279
Coquimbo,2014,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,399
Coquimbo,2015,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,325
Coquimbo,2016,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,365
Coquimbo,2017,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,372
Coquimbo,2018,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,414
Coquimbo,2019,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,385
Coquimbo,2020,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,457
Coquimbo,2021,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,347
Coquimbo,2022,Robo frustrado,Subgrupo,Otros delitos o faltas,Otras incivilidades,Robo frustrado,688
